age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
30,Private,116928,HS-grad,9,Separated,Craft-repair,Unmarried,White,Male,3,0,46,United-States,<=50K
21,Private,208546,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Greece,<=50K
28,Private,402736,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,1,0,40,United-States,<=50K
26,Private,268415,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,0,50,United-States,>50K
39,Private,143627,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,19,0,45,United-States,>50K
44,Private,157184,12th,6,Married-civ-spouse,Other-service,Husband,White,Female,0,0,22,United-States,<=50K
19,?,100663,Some-college,10,Never-married,?,Own-child,White,Male,9,0,9,United-States,<=50K
41,Federal-gov,124070,Some-college,10,Never-married,Adm-clerical,Husband,White,Female,4,0,40,United-States,>50K
35,Self-emp-not-inc,115805,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,8,0,50,United-States,>50K
45,Private,175042,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
19,Federal-gov,116071,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,8,1,40,United-States,<=50K
42,Private,211515,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,46,United-States,<=50K
23,Private,490491,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,6,1,92,United-States,<=50K
30,Private,229059,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15,0,40,United-States,<=50K
53,Self-emp-inc,106812,Assoc-voc,13,Married-civ-spouse,Sales,Husband,White,Male,5,0,58,United-States,>50K
46,Private,155187,Masters,14,Married-civ-spouse,Sales,Wife,White,Female,28,0,44,United-States,>50K
35,Private,209469,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,58,United-States,<=50K
21,Private,237291,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,50,United-States,<=50K
55,Private,134146,Masters,14,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,1,0,50,United-States,<=50K
39,Self-emp-not-inc,298979,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7841,0,78,United-States,>50K
51,Self-emp-inc,201004,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15305,0,45,United-States,>50K
64,Private,253207,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,9,0,11,United-States,>50K
17,Private,206061,11th,7,Separated,Handlers-cleaners,Unmarried,White,Female,9,0,40,United-States,<=50K
21,Private,242302,1st-4th,2,Never-married,Farming-fishing,Other-relative,White,Female,14,0,20,Mexico,<=50K
39,Private,95023,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,2,1,8,United-States,>50K
69,Private,57670,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,1903,35,United-States,<=50K
49,Self-emp-not-inc,135331,10th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,40,United-States,<=50K
31,Private,39745,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
34,Private,541392,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,6,0,45,United-States,<=50K
33,Private,221591,HS-grad,9,Widowed,Adm-clerical,Unmarried,Black,Female,7,0,40,United-States,<=50K
63,Local-gov,105572,Assoc-acdm,12,Never-married,Other-service,Unmarried,White,Female,8,0,30,United-States,<=50K
41,Private,141694,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5,0,40,United-States,>50K
25,Private,100808,Some-college,10,Never-married,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Male,12,0,40,United-States,<=50K
28,Private,199127,Bachelors,10,Never-married,Exec-managerial,Not-in-family,White,Female,7,0,50,United-States,<=50K
22,Private,54336,HS-grad,9,Never-married,Prof-specialty,Unmarried,Black,Female,4,0,40,United-States,<=50K
77,?,224620,9th,5,Widowed,?,Not-in-family,White,Female,2720,0,4,United-States,<=50K
39,Private,214580,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,8,0,40,United-States,>50K
17,Private,151985,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,36,United-States,<=50K
24,?,166510,Some-college,10,Never-married,?,Own-child,White,Female,21,1,11,United-States,<=50K
47,Self-emp-inc,378173,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,1,0,45,United-States,>50K
32,Private,141087,Bachelors,13,Married-civ-spouse,Sales,Own-child,White,Male,11,0,50,United-States,>50K
21,Private,232391,Some-college,10,Never-married,Tech-support,Own-child,White,Male,6,0,40,United-States,<=50K
41,Private,148028,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,8,0,40,United-States,>50K
34,State-gov,122970,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,17,0,40,?,>50K
39,Private,122685,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,>50K
20,Private,202636,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,1,40,United-States,<=50K
33,Private,215255,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,11,0,59,United-States,<=50K
18,Private,207155,Some-college,10,Divorced,Adm-clerical,Own-child,Black,Female,0,1,8,United-States,<=50K
42,Private,247029,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,6,0,44,United-States,>50K
37,Private,197012,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,14,0,40,United-States,<=50K
38,Private,176797,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,19,1934,50,United-States,>50K
29,Private,242200,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,11,1,75,United-States,<=50K
54,Local-gov,295802,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,1,46,United-States,>50K
40,Private,151953,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Female,8,0,40,United-States,<=50K
44,Private,137964,Masters,14,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,12,0,40,United-States,>50K
38,State-gov,246599,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,16,0,50,United-States,<=50K
31,Private,175249,HS-grad,13,Married-civ-spouse,Sales,Husband,White,Male,32,0,50,United-States,>50K
42,Local-gov,321728,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
48,Federal-gov,182857,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,35,United-States,<=50K
33,Private,229483,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,2959,0,45,United-States,<=50K
43,State-gov,223581,HS-grad,9,Divorced,Sales,Unmarried,White,Female,16,0,40,United-States,<=50K
55,Private,48581,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,3955,0,9,United-States,<=50K
70,Self-emp-inc,206203,11th,6,Never-married,Farming-fishing,Husband,White,Male,0,0,10,United-States,<=50K
51,Private,217044,Some-college,11,Divorced,Exec-managerial,Unmarried,Black,Female,6,0,46,United-States,<=50K
52,Private,190550,12th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,8,0,44,United-States,<=50K
45,Private,98596,Assoc-voc,11,Divorced,Craft-repair,Unmarried,White,Male,6,0,50,United-States,<=50K
42,Private,377167,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,12,0,56,Portugal,<=50K
45,Self-emp-inc,131846,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1,47,United-States,<=50K
42,Private,219351,Assoc-acdm,12,Never-married,Protective-serv,Not-in-family,White,Male,3,0,40,United-States,>50K
39,Self-emp-not-inc,194755,Some-college,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,58,United-States,>50K
35,Private,431672,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,Mexico,<=50K
31,State-gov,200684,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Male,9,0,40,United-States,<=50K
26,Private,167551,10th,6,Never-married,Sales,Own-child,White,Female,0,0,24,United-States,<=50K
23,Private,334381,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3,0,40,United-States,<=50K
36,Private,139935,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
29,Private,130687,Some-college,10,Married-civ-spouse,Other-service,Own-child,White,Male,23,0,40,United-States,<=50K
61,State-gov,166689,Doctorate,16,Widowed,Prof-specialty,Not-in-family,White,Male,4680,0,31,United-States,>50K
33,Private,201081,Bachelors,13,Never-married,Tech-support,Unmarried,White,Male,0,0,40,United-States,<=50K
33,Private,147250,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,9,0,44,United-States,>50K
27,Private,147783,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,19,United-States,<=50K
57,Private,262405,11th,7,Separated,Other-service,Unmarried,Black,Female,13,0,21,United-States,<=50K
26,Private,743604,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3,1,46,United-States,<=50K
25,Private,179343,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,1,45,United-States,<=50K
36,Private,223554,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
61,?,113582,11th,3,Never-married,?,Not-in-family,White,Male,10,0,6,United-States,<=50K
36,Private,257876,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,633810,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
42,State-gov,192702,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
40,Self-emp-not-inc,164311,9th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,3969,0,50,United-States,<=50K
40,Private,184483,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,3,0,40,United-States,<=50K
44,Private,59024,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,45,United-States,<=50K
56,Private,162217,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Female,0,0,46,United-States,<=50K
20,Private,106738,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,1,40,United-States,<=50K
57,Federal-gov,281600,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,7,0,40,United-States,<=50K
40,Private,174830,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,Mexico,<=50K
31,Private,250890,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,15,0,40,United-States,<=50K
59,Private,202729,7th-8th,3,Married-civ-spouse,Other-service,Other-relative,White,Female,7,0,8,El-Salvador,<=50K
19,?,241184,HS-grad,9,Never-married,?,Own-child,Black,Female,0,0,17,United-States,<=50K
46,Private,229339,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7,1,40,United-States,<=50K
44,Private,815200,Some-college,10,Separated,Craft-repair,Unmarried,Black,Female,1,0,40,United-States,<=50K
26,?,198130,Some-college,10,Married-civ-spouse,?,Husband,White,Male,17,0,8,United-States,<=50K
54,State-gov,261971,11th,7,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K
30,Private,223617,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,8,0,40,United-States,>50K
31,Private,205142,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,Mexico,<=50K
32,Private,149308,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,25,0,40,United-States,<=50K
28,Private,45555,Bachelors,10,Never-married,Tech-support,Not-in-family,White,Female,0,1,40,United-States,<=50K
33,Private,279329,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,1,0,40,United-States,<=50K
29,Private,135543,Some-college,10,Never-married,Sales,Own-child,Black,Male,14,0,72,United-States,<=50K
24,Private,302763,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,1,40,United-States,<=50K
20,Private,277206,HS-grad,9,Never-married,Sales,Other-relative,White,Female,0,0,40,United-States,<=50K
48,Private,207953,9th,6,Separated,Adm-clerical,Husband,White,Female,12,0,40,United-States,<=50K
22,Private,226275,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
30,Private,223946,Masters,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,1,40,United-States,<=50K
48,Private,455057,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,2,0,30,United-States,<=50K
18,Private,158661,10th,6,Never-married,Sales,Own-child,White,Male,0,0,46,United-States,<=50K
45,Federal-gov,373955,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,13,United-States,<=50K
32,Private,175541,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,7,0,40,United-States,>50K
33,Private,235863,Some-college,10,Never-married,Other-service,Unmarried,White,Male,25,1,40,United-States,<=50K
20,Private,260209,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,17,0,40,United-States,<=50K
71,?,230147,HS-grad,9,Never-married,?,Not-in-family,White,Male,4,0,8,United-States,<=50K
35,Self-emp-inc,65319,Assoc-acdm,12,Never-married,Sales,Unmarried,White,Female,3435,0,40,United-States,<=50K
42,Private,209333,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,4,1,40,United-States,<=50K
55,Private,289913,Some-college,10,Separated,Tech-support,Unmarried,Black,Female,4,1,40,United-States,<=50K
31,Private,132752,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
60,Private,123228,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,19,1,46,United-States,>50K
67,Private,268986,Prof-school,10,Married-civ-spouse,Tech-support,Wife,White,Male,1,0,46,Dominican-Republic,>50K
24,Private,390247,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,19,0,11,United-States,<=50K
17,Private,221235,11th,7,Never-married,Prof-specialty,Unmarried,White,Female,6,0,9,United-States,<=50K
49,Federal-gov,259502,7th-8th,3,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,Outlying-US(Guam-USVI-etc),<=50K
28,Private,203433,HS-grad,10,Never-married,Sales,Not-in-family,White,Male,0,1,46,United-States,>50K
47,Self-emp-not-inc,320479,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
49,Private,125371,HS-grad,9,Widowed,Sales,Own-child,Black,Female,0,0,35,United-States,<=50K
23,Private,193171,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,10,0,45,United-States,<=50K
28,Private,153372,Some-college,10,Never-married,Sales,Own-child,White,Male,11,0,58,United-States,<=50K
44,Private,171490,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,4,0,30,United-States,<=50K
18,Private,217523,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,1,40,United-States,<=50K
26,Self-emp-inc,227262,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,10,0,46,United-States,>50K
47,Private,283730,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
36,Private,99256,9th,6,Never-married,Craft-repair,Unmarried,White,Male,18,0,44,United-States,<=50K
58,Self-emp-not-inc,136730,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,0,36,United-States,<=50K
20,Private,208959,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,1,0,23,United-States,<=50K
68,Self-emp-not-inc,45245,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,29,0,36,United-States,<=50K
53,Self-emp-not-inc,155863,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,9,0,31,United-States,<=50K
53,State-gov,139891,12th,6,Divorced,Adm-clerical,Own-child,White,Male,19,0,30,United-States,<=50K
51,Self-emp-not-inc,220719,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,58,United-States,<=50K
53,Self-emp-not-inc,302596,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,13,0,78,United-States,<=50K
20,Private,138443,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,21,United-States,<=50K
17,Private,254547,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,2,0,40,United-States,<=50K
34,Private,161579,Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,1,0,46,United-States,<=50K
52,Private,176508,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,9,0,22,?,<=50K
50,Private,200913,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,1,0,45,United-States,>50K
53,Private,198428,9th,4,Separated,Sales,Unmarried,White,Female,3,0,44,United-States,<=50K
53,Federal-gov,57379,Some-college,10,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,40,United-States,<=50K
63,Private,119508,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,8,0,57,Cuba,>50K
21,Private,214051,HS-grad,9,Married-civ-spouse,Craft-repair,Other-relative,White,Male,9,0,40,United-States,<=50K
31,Private,205556,Assoc-voc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3446,1,45,?,>50K
27,Private,222712,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,13,0,40,United-States,<=50K
28,Private,75204,11th,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,22,United-States,<=50K
57,Self-emp-inc,225064,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,16,0,40,United-States,<=50K
42,State-gov,207801,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,14,0,40,United-States,<=50K
26,Private,39765,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,8,1,44,United-States,<=50K
53,Private,43623,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4,1,40,United-States,<=50K
29,Private,275901,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,16,1,45,United-States,<=50K
39,Private,279368,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,14,1922,40,United-States,>50K
22,Private,249289,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,40,United-States,<=50K
32,Private,347467,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,36,United-States,<=50K
46,Local-gov,110985,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,32,1,54,United-States,>50K
52,Private,149806,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,13,0,12,United-States,<=50K
39,Self-emp-not-inc,82768,Bachelors,13,Divorced,Exec-managerial,Husband,White,Male,37,1,70,United-States,>50K
51,Self-emp-inc,42371,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,11,0,45,United-States,>50K
29,Private,200183,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,16,0,40,United-States,>50K
